#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
#!
#! Versification data used by osis2mod.  Used if we decide not to reversify a
#! given text, and want to choose an osis2mod scheme which fits it.
#!
#!
#!
#! A note on DC books and related matters
#! ======================================
#!
#! It has proved remarkably fiddly to sort out the information for DC books.
#! In theory, the Crosswire implementation presumably follows OSIS, since I
#! was told that anything I do has to be OSIS-compliant.  Except it doesn't,
#! because Crosswire support a much more extensive set of DC books than are
#! listed in the OSIS spec.  Anyway, given that the Crosswire list is far and
#! away the most comprehensive, and given that I assume osis2mod etc follow
#! that, I have chosen to go with that.
#!
#! The information in this present file is more limited in scope than that
#! list, however -- it reflects the Crosswire header files, which indicate
#! which books appear in particular versification schemes, how many verses
#! they contain, etc.
#!
#! The information below is ordered by versification scheme, so that all of
#! the details for a single scheme come in a single block.  I appear to have
#! gone to some lengths where DC books are involved to follow the book ordering
#! in the header files.  I think, however, it is just possible that I failed to
#! pick up the fact that one of the schemes orders the Protestant OT canon in
#! a different manner.
#!
#!
#!
#! NRSVA
#! =====
#!
#! Note that the Crosswire schemes for NRSV(A) below are themselves not actually
#! NRSV(A)-compliant.  At the very least, they contain 2Cor 13:14 where NRSV(A)
#! does not.  I'm not sure if they diverge elsewhere as well.
#!
#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

Catholic	Sir	30, 18, 31, 31, 17, 37, 36, 19, 18, 31, 34, 18, 26, 27, 20, 30, 32, 33, 30, 32, 28, 27, 28, 34, 26, 29, 30, 26, 28, 25, 31, 24, 33, 31, 26, 31, 31, 34, 35, 30, 27, 25, 35, 23, 26, 20, 25, 25, 16, 29, 30
Catholic	Isa	31, 22, 26, 6, 30, 13, 25, 24, 21, 34, 16, 6, 22, 32, 9, 14, 14, 7, 25, 6, 17, 25, 18, 23, 12, 21, 13, 29, 24, 33, 9, 20, 24, 17, 10, 22, 38, 22, 8, 31, 29, 25, 28, 28, 25, 13, 15, 22, 26, 11, 23, 15, 12, 17, 13, 12, 21, 14, 21, 22, 11, 12, 19, 11, 25, 24
Catholic	Jer	19, 37, 25, 31, 31, 30, 34, 23, 25, 25, 23, 17, 27, 22, 21, 21, 27, 23, 15, 18, 14, 30, 40, 10, 38, 24, 22, 17, 32, 24, 40, 44, 26, 22, 19, 32, 21, 28, 18, 16, 18, 22, 13, 30, 5, 28, 7, 47, 39, 46, 64, 34
Catholic	Lam	22, 22, 66, 22, 22
Catholic	Bar	22, 35, 38, 37, 9, 72
Catholic	Ezek	28, 10, 27, 17, 17, 14, 27, 18, 11, 22, 25, 28, 23, 23, 8, 63, 24, 32, 14, 44, 37, 31, 49, 27, 17, 21, 36, 26, 21, 26, 18, 32, 33, 31, 15, 38, 28, 23, 29, 49, 26, 20, 27, 31, 25, 24, 23, 35
Catholic	Dan	21, 49, 100, 34, 30, 29, 28, 27, 27, 21, 45, 13, 64, 43
Catholic	Hos	9, 25, 5, 19, 15, 11, 16, 14, 17, 15, 11, 15, 15, 10
Catholic	Joel	20, 27, 5, 21
Catholic	Amos	15, 16, 15, 13, 27, 14, 17, 14, 15
Catholic	Obad	21
Catholic	Jonah	16, 11, 10, 11
Catholic	Mic	16, 13, 12, 14, 14, 16, 20
Catholic	Nah	14, 14, 19
Catholic	Hab	17, 20, 19
Catholic	Zeph	18, 15, 20
Catholic	Hag	15, 23
Catholic	Zech	17, 17, 10, 16, 11, 15, 14, 23, 17, 12, 17, 14, 9, 21
Catholic	Mal	14, 17, 24
Catholic	Matt	25, 23, 17, 25, 48, 34, 29, 34, 38, 42, 30, 50, 58, 36, 39, 28, 27, 35, 30, 34, 46, 46, 39, 51, 46, 75, 66, 20
